peptide_id,source,length,score,label,avg_ep,max_ep,max_lin_ep
3291017,legacy_mgy_2022,26,0.10320397,Non-epitope,0.1032,0.2109,0.145
3291027,legacy_mgy_2022,30,0.090099186,Non-epitope,0.0901,0.1801,0.1224
3291891,legacy_mgy_2022,27,0.12946424,Non-epitope,0.1295,0.307,0.2278
3291892,legacy_mgy_2022,30,0.12014211,Non-epitope,0.1201,0.2282,0.1935
3291908,legacy_mgy_2022,29,0.10185289,Non-epitope,0.1019,0.199,0.1432
3292096,legacy_mgy_2022,29,0.12296606,Non-epitope,0.123,0.2318,0.1603
3292104,legacy_mgy_2022,26,0.073754616,Non-epitope,0.0738,0.2243,0.1071
3292108,legacy_mgy_2022,26,0.15070711,Non-epitope,0.1507,0.2775,0.2374
3292110,legacy_mgy_2022,24,0.09890685,Non-epitope,0.0989,0.2047,0.1097
3292731,legacy_mgy_2022,27,0.14743531,Non-epitope,0.1474,0.2624,0.1797
3292740,legacy_mgy_2022,22,0.123002835,Non-epitope,0.123,0.2368,0.2049
3292744,legacy_mgy_2022,23,0.109795645,Non-epitope,0.1098,0.208,0.1568
3293389,legacy_mgy_2022,26,0.12170817,Non-epitope,0.1217,0.1996,0.1591
3293719,legacy_mgy_2022,22,0.14445044,Non-epitope,0.1445,0.2817,0.1729
3294056,legacy_mgy_2022,29,0.10360907,Non-epitope,0.1036,0.194,0.1207
3294072,legacy_mgy_2022,30,0.13984194,Non-epitope,0.1398,0.265,0.2252
3294173,legacy_mgy_2022,25,0.07602246,Non-epitope,0.076,0.1783,0.0842
3294476,legacy_mgy_2022,24,0.12536022,Non-epitope,0.1254,0.2117,0.16
3294836,legacy_mgy_2022,28,0.1068631,Non-epitope,0.1069,0.2431,0.1712
3295446,legacy_mgy_2022,20,0.14642927,Non-epitope,0.1464,0.3093,0.2004
3295759,legacy_mgy_2022,22,0.07062046,Non-epitope,0.0706,0.1312,0.0893
3297337,legacy_mgy_2022,26,0.14268859,Non-epitope,0.1427,0.3018,0.2106
3297339,legacy_mgy_2022,29,0.10663379,Non-epitope,0.1066,0.2398,0.1354
3297341,legacy_mgy_2022,29,0.08660846,Non-epitope,0.0866,0.2017,0.1336
3297343,legacy_mgy_2022,28,0.1484951,Non-epitope,0.1485,0.29,0.2269
3297422,legacy_mgy_2022,22,0.07456836,Non-epitope,0.0746,0.1499,0.1152
3297773,legacy_mgy_2022,29,0.119285926,Non-epitope,0.1193,0.2192,0.1775
3297776,legacy_mgy_2022,30,0.10297977,Non-epitope,0.103,0.2324,0.1718
3297778,legacy_mgy_2022,25,0.13844477,Non-epitope,0.1384,0.2612,0.1602
3298191,legacy_mgy_2022,20,0.12831493,Non-epitope,0.1283,0.2799,0.1822
3298193,legacy_mgy_2022,30,0.067285016,Non-epitope,0.0673,0.1969,0.1023
3298201,legacy_mgy_2022,22,0.08261604,Non-epitope,0.0826,0.1281,0.1013
3298206,legacy_mgy_2022,20,0.15021792,Non-epitope,0.1502,0.2477,0.2078
3298907,legacy_mgy_2022,28,0.113237366,Non-epitope,0.1132,0.2206,0.1985
3298914,legacy_mgy_2022,21,0.11977361,Non-epitope,0.1198,0.2178,0.1573
3298918,legacy_mgy_2022,28,0.11798571,Non-epitope,0.118,0.2527,0.1595
3298924,legacy_mgy_2022,30,0.14186887,Non-epitope,0.1419,0.2145,0.2029
3299292,legacy_mgy_2022,23,0.11997634,Non-epitope,0.12,0.2492,0.1952
3299297,legacy_mgy_2022,23,0.121306136,Non-epitope,0.1213,0.2376,0.1773
3299307,legacy_mgy_2022,26,0.084749945,Non-epitope,0.0847,0.183,0.1176
3299317,legacy_mgy_2022,29,0.0873634,Non-epitope,0.0874,0.194,0.1413
3299325,legacy_mgy_2022,22,0.12451692,Non-epitope,0.1245,0.2429,0.1676
3300225,legacy_mgy_2022,26,0.11084492,Non-epitope,0.1108,0.1672,0.1257
3300228,legacy_mgy_2022,27,0.14285377,Non-epitope,0.1429,0.3517,0.2247
3300230,legacy_mgy_2022,24,0.14231445,Non-epitope,0.1423,0.2381,0.183
3300233,legacy_mgy_2022,22,0.0913435,Non-epitope,0.0913,0.2422,0.1371
3300487,legacy_mgy_2022,27,0.08374871,Non-epitope,0.0837,0.2263,0.1625
3300488,legacy_mgy_2022,24,0.1410123,Non-epitope,0.141,0.2498,0.199
3300489,legacy_mgy_2022,27,0.08938135,Non-epitope,0.0894,0.173,0.1352
3300492,legacy_mgy_2022,21,0.13043581,Non-epitope,0.1304,0.1996,0.1567
3301700,legacy_mgy_2022,29,0.12447618,Non-epitope,0.1245,0.3156,0.2027
3301702,legacy_mgy_2022,25,0.10704372,Non-epitope,0.107,0.2159,0.1372
3301703,legacy_mgy_2022,29,0.13853058,Non-epitope,0.1385,0.2474,0.1981
3301706,legacy_mgy_2022,30,0.07980848,Non-epitope,0.0798,0.1501,0.1193
3301707,legacy_mgy_2022,22,0.09386261,Non-epitope,0.0939,0.2012,0.1373
3301713,legacy_mgy_2022,26,0.12558137,Non-epitope,0.1256,0.2432,0.2065
3301818,legacy_mgy_2022,29,0.11915709,Non-epitope,0.1192,0.1987,0.1446
3301995,legacy_mgy_2022,24,0.121810675,Non-epitope,0.1218,0.2231,0.1593
3301996,legacy_mgy_2022,26,0.11738483,Non-epitope,0.1174,0.2552,0.1824
3301998,legacy_mgy_2022,27,0.091360204,Non-epitope,0.0914,0.1933,0.1241
3302008,legacy_mgy_2022,27,0.10610179,Non-epitope,0.1061,0.2509,0.1777
3302012,legacy_mgy_2022,30,0.07300679,Non-epitope,0.073,0.1375,0.1009
3302016,legacy_mgy_2022,25,0.089865625,Non-epitope,0.0899,0.1739,0.119
3302348,legacy_mgy_2022,22,0.1292784,Non-epitope,0.1293,0.2338,0.1595
3302700,legacy_mgy_2022,22,0.14354993,Non-epitope,0.1435,0.2029,0.1632
3302714,legacy_mgy_2022,26,0.15111977,Non-epitope,0.1511,0.2357,0.2043
3302718,legacy_mgy_2022,29,0.14999174,Non-epitope,0.15,0.2912,0.2149
3304451,legacy_mgy_2022,30,0.108153746,Non-epitope,0.1082,0.2514,0.2075
3304456,legacy_mgy_2022,29,0.13050102,Non-epitope,0.1305,0.3111,0.2549
3305336,legacy_mgy_2022,29,0.13352709,Non-epitope,0.1335,0.2529,0.1633
3305337,legacy_mgy_2022,29,0.11437668,Non-epitope,0.1144,0.2285,0.173
3305345,legacy_mgy_2022,29,0.14170915,Non-epitope,0.1417,0.2654,0.1582
3305471,legacy_mgy_2022,23,0.08844482,Non-epitope,0.0884,0.1771,0.1128
3305479,legacy_mgy_2022,22,0.08259272,Non-epitope,0.0826,0.1645,0.1069
3305485,legacy_mgy_2022,25,0.110455655,Non-epitope,0.1105,0.2127,0.171
3305489,legacy_mgy_2022,29,0.089910746,Non-epitope,0.0899,0.214,0.1407
3305490,legacy_mgy_2022,25,0.10408315,Non-epitope,0.1041,0.2454,0.1614
3305906,legacy_mgy_2022,25,0.14144593,Non-epitope,0.1414,0.194,0.169
3306788,legacy_mgy_2022,29,0.082400754,Non-epitope,0.0824,0.1642,0.1137
3306792,legacy_mgy_2022,26,0.1210124,Non-epitope,0.121,0.1927,0.1614
3306799,legacy_mgy_2022,24,0.067793496,Non-epitope,0.0678,0.1524,0.0907
3307641,legacy_mgy_2022,28,0.15098764,Non-epitope,0.151,0.2795,0.1775
3307644,legacy_mgy_2022,22,0.08384868,Non-epitope,0.0838,0.2029,0.1415
3307649,legacy_mgy_2022,24,0.11767721,Non-epitope,0.1177,0.2119,0.1773
3307651,legacy_mgy_2022,24,0.08224092,Non-epitope,0.0822,0.1775,0.1272
3308134,legacy_mgy_2022,26,0.13896999,Non-epitope,0.139,0.1947,0.1605
3308415,legacy_mgy_2022,25,0.10646092,Non-epitope,0.1065,0.2645,0.1746
3308417,legacy_mgy_2022,26,0.1303301,Non-epitope,0.1303,0.3258,0.2054
3308430,legacy_mgy_2022,29,0.10457303,Non-epitope,0.1046,0.1797,0.1459
3308701,legacy_mgy_2022,29,0.10834446,Non-epitope,0.1083,0.215,0.1884
3308714,legacy_mgy_2022,29,0.04686367,Non-epitope,0.0469,0.1394,0.0844
3309177,legacy_mgy_2022,29,0.09066312,Non-epitope,0.0907,0.1963,0.1693
3309648,legacy_mgy_2022,30,0.07856342,Non-epitope,0.0786,0.2016,0.1338
3309649,legacy_mgy_2022,30,0.13107416,Non-epitope,0.1311,0.2345,0.1516
3309651,legacy_mgy_2022,21,0.12838429,Non-epitope,0.1284,0.225,0.1474
3309654,legacy_mgy_2022,27,0.12872773,Non-epitope,0.1287,0.2771,0.2296
3309924,legacy_mgy_2022,28,0.08956555,Non-epitope,0.0896,0.1859,0.1384
3310022,legacy_mgy_2022,26,0.130141,Non-epitope,0.1301,0.2792,0.2107
3310028,legacy_mgy_2022,28,0.10278716,Non-epitope,0.1028,0.2121,0.1474
3310196,legacy_mgy_2022,26,0.12900431,Non-epitope,0.129,0.2577,0.1725
3310199,legacy_mgy_2022,28,0.107647896,Non-epitope,0.1076,0.22,0.1358
3310203,legacy_mgy_2022,24,0.1342782,Non-epitope,0.1343,0.3005,0.2084
3310207,legacy_mgy_2022,28,0.07101573,Non-epitope,0.071,0.1555,0.1036
3310208,legacy_mgy_2022,24,0.1094864,Non-epitope,0.1095,0.2701,0.1741
3310211,legacy_mgy_2022,25,0.07034432,Non-epitope,0.0703,0.1428,0.1012
3310548,legacy_mgy_2022,28,0.08761875,Non-epitope,0.0876,0.2265,0.1358
3310552,legacy_mgy_2022,23,0.07528675,Non-epitope,0.0753,0.1877,0.1198
3310553,legacy_mgy_2022,24,0.065907255,Non-epitope,0.0659,0.2078,0.101
3310559,legacy_mgy_2022,24,0.1488118,Non-epitope,0.1488,0.2024,0.1527
3310622,legacy_mgy_2022,22,0.11726484,Non-epitope,0.1173,0.2249,0.1829
3310867,legacy_mgy_2022,25,0.085249074,Non-epitope,0.0852,0.1508,0.1268
3310880,legacy_mgy_2022,26,0.07917936,Non-epitope,0.0792,0.2306,0.127
3310881,legacy_mgy_2022,28,0.096965514,Non-epitope,0.097,0.2368,0.1329
3310882,legacy_mgy_2022,27,0.10827502,Non-epitope,0.1083,0.1885,0.1448
3310978,legacy_mgy_2022,29,0.08732877,Non-epitope,0.0873,0.1844,0.1234
3310986,legacy_mgy_2022,24,0.08351693,Non-epitope,0.0835,0.1938,0.1331
3311878,legacy_mgy_2022,24,0.121934205,Non-epitope,0.1219,0.2088,0.1739
3311879,legacy_mgy_2022,29,0.078759976,Non-epitope,0.0788,0.1709,0.106
3312877,legacy_mgy_2022,29,0.07692342,Non-epitope,0.0769,0.1701,0.1139
3312882,legacy_mgy_2022,28,0.12660985,Non-epitope,0.1266,0.2053,0.1727
3312887,legacy_mgy_2022,24,0.10860824,Non-epitope,0.1086,0.1816,0.1356
3313213,legacy_mgy_2022,26,0.1298684,Non-epitope,0.1299,0.2231,0.1663
3313985,legacy_mgy_2022,29,0.08885235,Non-epitope,0.0889,0.1855,0.1341
3314007,legacy_mgy_2022,30,0.1284501,Non-epitope,0.1285,0.2092,0.169
3314009,legacy_mgy_2022,22,0.08435353,Non-epitope,0.0844,0.2616,0.1313
3314013,legacy_mgy_2022,24,0.100740165,Non-epitope,0.1007,0.2571,0.1437
3314014,legacy_mgy_2022,30,0.081708804,Non-epitope,0.0817,0.1669,0.1275
3314096,legacy_mgy_2022,28,0.084928945,Non-epitope,0.0849,0.2009,0.1442
3314730,legacy_mgy_2022,29,0.10323565,Non-epitope,0.1032,0.1811,0.1412
3314739,legacy_mgy_2022,27,0.107415065,Non-epitope,0.1074,0.1861,0.163
3314960,legacy_mgy_2022,22,0.09092576,Non-epitope,0.0909,0.1693,0.1128
3314972,legacy_mgy_2022,21,0.11922797,Non-epitope,0.1192,0.2355,0.1742
3315017,legacy_mgy_2022,28,0.10867686,Non-epitope,0.1087,0.2628,0.1805
3315018,legacy_mgy_2022,29,0.11068206,Non-epitope,0.1107,0.2357,0.1803
3315036,legacy_mgy_2022,30,0.13214028,Non-epitope,0.1321,0.2622,0.2064
3316197,legacy_mgy_2022,29,0.11067896,Non-epitope,0.1107,0.2078,0.1744
3316206,legacy_mgy_2022,27,0.119816825,Non-epitope,0.1198,0.2549,0.1481
3316999,legacy_mgy_2022,30,0.1235439,Non-epitope,0.1235,0.2147,0.1703
3318473,legacy_mgy_2022,21,0.13658054,Non-epitope,0.1366,0.2354,0.1483
3318474,legacy_mgy_2022,21,0.14609037,Non-epitope,0.1461,0.2056,0.1763
3318479,legacy_mgy_2022,23,0.10268238,Non-epitope,0.1027,0.2124,0.1496
3319128,legacy_mgy_2022,27,0.13012272,Non-epitope,0.1301,0.2913,0.211
3319277,legacy_mgy_2022,22,0.12776254,Non-epitope,0.1278,0.2675,0.186
3319291,legacy_mgy_2022,29,0.1050138,Non-epitope,0.105,0.2388,0.1808
3319836,legacy_mgy_2022,24,0.14009088,Non-epitope,0.1401,0.2846,0.2559
3319846,legacy_mgy_2022,27,0.11172567,Non-epitope,0.1117,0.2527,0.1894
3320429,legacy_mgy_2022,20,0.11122958,Non-epitope,0.1112,0.1961,0.1379
3321021,legacy_mgy_2022,21,0.07345958,Non-epitope,0.0735,0.152,0.1091
3321025,legacy_mgy_2022,26,0.13668138,Non-epitope,0.1367,0.2304,0.188
3321062,legacy_mgy_2022,30,0.10029856,Non-epitope,0.1003,0.2367,0.162
3321072,legacy_mgy_2022,30,0.08141613,Non-epitope,0.0814,0.1609,0.1035
3321074,legacy_mgy_2022,21,0.13638094,Non-epitope,0.1364,0.2544,0.1656
3321419,legacy_mgy_2022,30,0.09265051,Non-epitope,0.0927,0.152,0.1174
3321423,legacy_mgy_2022,25,0.11455824,Non-epitope,0.1146,0.2238,0.1546
3321490,legacy_mgy_2022,29,0.111121364,Non-epitope,0.1111,0.2565,0.168
3321492,legacy_mgy_2022,29,0.10123703,Non-epitope,0.1012,0.2342,0.1822
3321496,legacy_mgy_2022,29,0.10446411,Non-epitope,0.1045,0.2507,0.1658
3321501,legacy_mgy_2022,29,0.1424245,Non-epitope,0.1424,0.2362,0.1789
3321505,legacy_mgy_2022,21,0.10355731,Non-epitope,0.1036,0.2008,0.1483
3321571,legacy_mgy_2022,25,0.13040258,Non-epitope,0.1304,0.2554,0.1603
3321576,legacy_mgy_2022,25,0.10474311,Non-epitope,0.1047,0.2097,0.1485
3321579,legacy_mgy_2022,29,0.101313144,Non-epitope,0.1013,0.2706,0.1771
3321581,legacy_mgy_2022,22,0.07870812,Non-epitope,0.0787,0.166,0.0906
3321586,legacy_mgy_2022,26,0.13303635,Non-epitope,0.133,0.2035,0.162
3322086,legacy_mgy_2022,24,0.1497378,Non-epitope,0.1497,0.261,0.1889
3322091,legacy_mgy_2022,30,0.0860597,Non-epitope,0.0861,0.2001,0.1144
3322097,legacy_mgy_2022,21,0.07825299,Non-epitope,0.0783,0.1585,0.1223
3322159,legacy_mgy_2022,28,0.07667856,Non-epitope,0.0767,0.1781,0.1255
3322886,legacy_mgy_2022,30,0.09004867,Non-epitope,0.09,0.2306,0.1445
3322887,legacy_mgy_2022,27,0.113448635,Non-epitope,0.1134,0.2429,0.1749
3323018,legacy_mgy_2022,26,0.1309174,Non-epitope,0.1309,0.3018,0.2302
3323154,legacy_mgy_2022,27,0.13287866,Non-epitope,0.1329,0.2441,0.1857
3323168,legacy_mgy_2022,24,0.1309696,Non-epitope,0.131,0.2114,0.1671
3323194,legacy_mgy_2022,21,0.13931392,Non-epitope,0.1393,0.2248,0.1712
3323495,legacy_mgy_2022,21,0.118021615,Non-epitope,0.118,0.1884,0.1354
3323496,legacy_mgy_2022,30,0.10377292,Non-epitope,0.1038,0.1712,0.1472
3324177,legacy_mgy_2022,27,0.05991235,Non-epitope,0.0599,0.2141,0.1358
3324180,legacy_mgy_2022,26,0.079176955,Non-epitope,0.0792,0.1775,0.1059
3324182,legacy_mgy_2022,24,0.07593379,Non-epitope,0.0759,0.141,0.1077
3324183,legacy_mgy_2022,21,0.09954078,Non-epitope,0.0995,0.201,0.142
3324185,legacy_mgy_2022,29,0.10474854,Non-epitope,0.1047,0.1894,0.1515
3324187,legacy_mgy_2022,21,0.08387796,Non-epitope,0.0839,0.2166,0.1169
3324188,legacy_mgy_2022,24,0.10026761,Non-epitope,0.1003,0.1888,0.1492
3324189,legacy_mgy_2022,30,0.09898623,Non-epitope,0.099,0.1962,0.1356
3324190,legacy_mgy_2022,30,0.09014928,Non-epitope,0.0901,0.2109,0.1247
3324191,legacy_mgy_2022,25,0.13836928,Non-epitope,0.1384,0.2567,0.1757
3324260,legacy_mgy_2022,26,0.0912296,Non-epitope,0.0912,0.1685,0.1284
3324871,legacy_mgy_2022,30,0.10651182,Non-epitope,0.1065,0.2313,0.1613
3325117,legacy_mgy_2022,29,0.1262691,Non-epitope,0.1263,0.2551,0.1858
3326094,legacy_mgy_2022,20,0.14834426,Non-epitope,0.1483,0.2264,0.1719
3326095,legacy_mgy_2022,26,0.13953146,Non-epitope,0.1395,0.2472,0.1651
3326104,legacy_mgy_2022,26,0.0849624,Non-epitope,0.085,0.2008,0.1405
3326314,legacy_mgy_2022,29,0.12262166,Non-epitope,0.1226,0.223,0.173
3326331,legacy_mgy_2022,30,0.10841436,Non-epitope,0.1084,0.226,0.1379
3326484,legacy_mgy_2022,22,0.08817663,Non-epitope,0.0882,0.1946,0.148
3326500,legacy_mgy_2022,20,0.11320994,Non-epitope,0.1132,0.201,0.1414
3326546,legacy_mgy_2022,28,0.1066398,Non-epitope,0.1066,0.2346,0.1702
3326550,legacy_mgy_2022,21,0.079561226,Non-epitope,0.0796,0.1804,0.1336
3326553,legacy_mgy_2022,27,0.1401391,Non-epitope,0.1401,0.2524,0.1825
3326604,legacy_mgy_2022,30,0.12478046,Non-epitope,0.1248,0.2355,0.173
3326768,legacy_mgy_2022,20,0.122356154,Non-epitope,0.1224,0.2069,0.1336
3326781,legacy_mgy_2022,22,0.10133553,Non-epitope,0.1013,0.2206,0.1524
3326927,legacy_mgy_2022,23,0.1267881,Non-epitope,0.1268,0.2202,0.1574
3327039,legacy_mgy_2022,25,0.116926126,Non-epitope,0.1169,0.1994,0.157
3327453,legacy_mgy_2022,26,0.12204237,Non-epitope,0.122,0.2292,0.1763
3327454,legacy_mgy_2022,23,0.080800444,Non-epitope,0.0808,0.227,0.1213
3327460,legacy_mgy_2022,30,0.14742555,Non-epitope,0.1474,0.2552,0.1723
3327461,legacy_mgy_2022,29,0.10521928,Non-epitope,0.1052,0.2974,0.2034
3327627,legacy_mgy_2022,29,0.11697242,Non-epitope,0.117,0.2251,0.1581
3328004,legacy_mgy_2022,23,0.08224614,Non-epitope,0.0822,0.2128,0.1117
3328005,legacy_mgy_2022,29,0.132131,Non-epitope,0.1321,0.2212,0.1533
3328022,legacy_mgy_2022,30,0.14576314,Non-epitope,0.1458,0.2084,0.1757
3328587,legacy_mgy_2022,23,0.0835206,Non-epitope,0.0835,0.1864,0.1422
3328604,legacy_mgy_2022,20,0.07211318,Non-epitope,0.0721,0.1387,0.0978
3328886,legacy_mgy_2022,24,0.14041178,Non-epitope,0.1404,0.2882,0.1634
3328887,legacy_mgy_2022,23,0.07732268,Non-epitope,0.0773,0.1678,0.0896
3329049,legacy_mgy_2022,26,0.13932654,Non-epitope,0.1393,0.2867,0.1909
3329055,legacy_mgy_2022,22,0.091114804,Non-epitope,0.0911,0.1825,0.1183
3329062,legacy_mgy_2022,30,0.12750824,Non-epitope,0.1275,0.2103,0.1765
3329279,legacy_mgy_2022,27,0.10444399,Non-epitope,0.1044,0.2098,0.1435
3329332,legacy_mgy_2022,24,0.13364214,Non-epitope,0.1336,0.2552,0.1941
3329344,legacy_mgy_2022,26,0.1437244,Non-epitope,0.1437,0.2205,0.1622
3329669,legacy_mgy_2022,30,0.10796916,Non-epitope,0.108,0.2713,0.1995
3329869,legacy_mgy_2022,25,0.1337888,Non-epitope,0.1338,0.268,0.1898
3329879,legacy_mgy_2022,21,0.13909361,Non-epitope,0.1391,0.2188,0.1534
3330884,legacy_mgy_2022,26,0.12780115,Non-epitope,0.1278,0.2407,0.1566
3331602,legacy_mgy_2022,30,0.08886982,Non-epitope,0.0889,0.1796,0.1419
3331606,legacy_mgy_2022,24,0.15071331,Non-epitope,0.1507,0.2573,0.1879
3331607,legacy_mgy_2022,26,0.09218612,Non-epitope,0.0922,0.1759,0.1193
3331640,legacy_mgy_2022,29,0.089206554,Non-epitope,0.0892,0.2299,0.1246
3331644,legacy_mgy_2022,28,0.13087036,Non-epitope,0.1309,0.2726,0.1896
3331649,legacy_mgy_2022,30,0.13490747,Non-epitope,0.1349,0.2493,0.1698
3331652,legacy_mgy_2022,28,0.11773241,Non-epitope,0.1177,0.2469,0.1907
3332004,legacy_mgy_2022,25,0.11010595,Non-epitope,0.1101,0.2337,0.147
3332010,legacy_mgy_2022,23,0.09538664,Non-epitope,0.0954,0.1722,0.119
3332016,legacy_mgy_2022,25,0.11351235,Non-epitope,0.1135,0.1983,0.1467
3332027,legacy_mgy_2022,29,0.12114567,Non-epitope,0.1211,0.2441,0.1973
3332029,legacy_mgy_2022,30,0.07028053,Non-epitope,0.0703,0.1583,0.1122
3332032,legacy_mgy_2022,29,0.1447546,Non-epitope,0.1448,0.2376,0.2014
3332151,legacy_mgy_2022,29,0.12307585,Non-epitope,0.1231,0.2061,0.1669
3332159,legacy_mgy_2022,27,0.09293901,Non-epitope,0.0929,0.2016,0.1247
3332161,legacy_mgy_2022,29,0.08771802,Non-epitope,0.0877,0.2115,0.1537
3332164,legacy_mgy_2022,29,0.14338066,Non-epitope,0.1434,0.2412,0.1626
3332288,legacy_mgy_2022,29,0.10033594,Non-epitope,0.1003,0.2362,0.1613
3332290,legacy_mgy_2022,29,0.08986979,Non-epitope,0.0899,0.2329,0.1427
3332296,legacy_mgy_2022,30,0.085879914,Non-epitope,0.0859,0.1997,0.1578
3332305,legacy_mgy_2022,28,0.14746499,Non-epitope,0.1475,0.2385,0.1974
3332456,legacy_mgy_2022,29,0.09987929,Non-epitope,0.0999,0.2168,0.1672
3332666,legacy_mgy_2022,30,0.09851143,Non-epitope,0.0985,0.2477,0.1689
3332669,legacy_mgy_2022,25,0.14355798,Non-epitope,0.1436,0.2622,0.2077
3333106,legacy_mgy_2022,24,0.106124245,Non-epitope,0.1061,0.1949,0.1356
3333112,legacy_mgy_2022,26,0.14155816,Non-epitope,0.1416,0.2556,0.2076
3333113,legacy_mgy_2022,21,0.06902512,Non-epitope,0.069,0.1742,0.096
3333124,legacy_mgy_2022,22,0.09652844,Non-epitope,0.0965,0.2039,0.1523
3333168,legacy_mgy_2022,27,0.0926087,Non-epitope,0.0926,0.2081,0.1537
3333172,legacy_mgy_2022,23,0.13527176,Non-epitope,0.1353,0.259,0.1837
3333175,legacy_mgy_2022,26,0.07519365,Non-epitope,0.0752,0.1491,0.1093
3333176,legacy_mgy_2022,30,0.118249625,Non-epitope,0.1182,0.2584,0.1939
3334539,legacy_mgy_2022,22,0.13594167,Non-epitope,0.1359,0.2761,0.194
3335186,legacy_mgy_2022,28,0.09868492,Non-epitope,0.0987,0.1974,0.1328
3335187,legacy_mgy_2022,29,0.14058617,Non-epitope,0.1406,0.275,0.1895
3335190,legacy_mgy_2022,21,0.0721475,Non-epitope,0.0721,0.114,0.0917
3335193,legacy_mgy_2022,23,0.12733117,Non-epitope,0.1273,0.2607,0.1982
3335195,legacy_mgy_2022,24,0.1332491,Non-epitope,0.1332,0.2815,0.2058
3335768,legacy_mgy_2022,21,0.09357003,Non-epitope,0.0936,0.2188,0.1303
3335777,legacy_mgy_2022,30,0.105253436,Non-epitope,0.1053,0.2404,0.1755
3336305,legacy_mgy_2022,29,0.10352697,Non-epitope,0.1035,0.2293,0.1587
3336306,legacy_mgy_2022,28,0.11765312,Non-epitope,0.1177,0.2121,0.1441
3336307,legacy_mgy_2022,25,0.11864619,Non-epitope,0.1186,0.2548,0.1528
3336667,legacy_mgy_2022,30,0.11593425,Non-epitope,0.1159,0.2158,0.16
3336675,legacy_mgy_2022,24,0.10825798,Non-epitope,0.1083,0.2053,0.1374
3336721,legacy_mgy_2022,30,0.094334945,Non-epitope,0.0943,0.2183,0.1385
3336723,legacy_mgy_2022,20,0.08728121,Non-epitope,0.0873,0.1609,0.1343
3336881,legacy_mgy_2022,30,0.14321773,Non-epitope,0.1432,0.2649,0.1953
3336883,legacy_mgy_2022,29,0.080426835,Non-epitope,0.0804,0.2077,0.148
3337286,legacy_mgy_2022,20,0.13098021,Non-epitope,0.131,0.2431,0.1671
3337301,legacy_mgy_2022,21,0.08137188,Non-epitope,0.0814,0.2004,0.1069
3337329,legacy_mgy_2022,28,0.13406448,Non-epitope,0.1341,0.2897,0.1901
3337333,legacy_mgy_2022,23,0.14326644,Non-epitope,0.1433,0.2941,0.2309
3337340,legacy_mgy_2022,22,0.11409395,Non-epitope,0.1141,0.2108,0.1552
3337620,legacy_mgy_2022,24,0.11684062,Non-epitope,0.1168,0.2473,0.196
3337634,legacy_mgy_2022,24,0.12535618,Non-epitope,0.1254,0.2307,0.1536
3337705,legacy_mgy_2022,27,0.09883041,Non-epitope,0.0988,0.1797,0.1433
3337707,legacy_mgy_2022,20,0.13181369,Non-epitope,0.1318,0.3113,0.1943
3337713,legacy_mgy_2022,27,0.1417508,Non-epitope,0.1418,0.3385,0.1973
3337717,legacy_mgy_2022,29,0.122471415,Non-epitope,0.1225,0.2567,0.2073
3337738,legacy_mgy_2022,25,0.14577083,Non-epitope,0.1458,0.2765,0.1958
3338785,legacy_mgy_2022,28,0.1334454,Non-epitope,0.1334,0.2619,0.2001
3338949,legacy_mgy_2022,28,0.122289576,Non-epitope,0.1223,0.2193,0.1653
3339406,legacy_mgy_2022,27,0.11250949,Non-epitope,0.1125,0.2029,0.1534
3339413,legacy_mgy_2022,27,0.14368466,Non-epitope,0.1437,0.2197,0.1864
3340791,legacy_mgy_2022,26,0.09067715,Non-epitope,0.0907,0.1947,0.1204
3341135,legacy_mgy_2022,20,0.13678417,Non-epitope,0.1368,0.2731,0.178
3341137,legacy_mgy_2022,27,0.15098502,Non-epitope,0.151,0.2575,0.2025
3342195,legacy_mgy_2022,24,0.10090667,Non-epitope,0.1009,0.1929,0.1566
3342197,legacy_mgy_2022,24,0.13355844,Non-epitope,0.1336,0.2643,0.1773
3342203,legacy_mgy_2022,28,0.091170534,Non-epitope,0.0912,0.2336,0.1664
3342393,legacy_mgy_2022,29,0.08632077,Non-epitope,0.0863,0.2511,0.1841
3344014,legacy_mgy_2022,22,0.12258894,Non-epitope,0.1226,0.1884,0.1457
3344027,legacy_mgy_2022,20,0.11315246,Non-epitope,0.1132,0.2012,0.1721
3344280,legacy_mgy_2022,30,0.1504024,Non-epitope,0.1504,0.2691,0.2349
3344284,legacy_mgy_2022,26,0.13172035,Non-epitope,0.1317,0.2336,0.1776
3344321,legacy_mgy_2022,21,0.09570946,Non-epitope,0.0957,0.1899,0.11
3344335,legacy_mgy_2022,24,0.10296134,Non-epitope,0.103,0.202,0.138
3344422,legacy_mgy_2022,24,0.08457922,Non-epitope,0.0846,0.1962,0.1331
3344423,legacy_mgy_2022,25,0.099809036,Non-epitope,0.0998,0.2319,0.1458
3344425,legacy_mgy_2022,29,0.11121966,Non-epitope,0.1112,0.2165,0.1546
3344429,legacy_mgy_2022,29,0.15001504,Non-epitope,0.15,0.2715,0.207
3344436,legacy_mgy_2022,24,0.12818876,Non-epitope,0.1282,0.2678,0.1707
3344440,legacy_mgy_2022,28,0.110634185,Non-epitope,0.1106,0.2577,0.1361
3344455,legacy_mgy_2022,29,0.13002442,Non-epitope,0.13,0.2666,0.2245
3344456,legacy_mgy_2022,25,0.11053892,Non-epitope,0.1105,0.3139,0.1534
